# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Apr 19 11:14:37 2022
#
# User preference: *
#
# CONSTRAINT:  where (cb_flag = 0
# CONSTRAINT:  and discoverymethod like '%Transit%'
# CONSTRAINT:  and disc_facility like '%Kepler%'
# CONSTRAINT:  and pl_controv_flag = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
#
pl_name,cb_flag,discoverymethod,disc_facility,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_trandep,st_rad,st_mass
Kepler-1906 b,0,Transit,Kepler,0,7.36268997,0.073800,2.776,8.13000,0.000000,0.042930,0.89,0.99
Kepler-1907 b,0,Transit,Kepler,0,5.65245008,0.056500,0.870,0.58900,0.000000,0.012640,0.80,0.75
Kepler-1907 c,0,Transit,Kepler,0,14.86390018,0.107600,1.155,1.63000,0.000000,0.022060,0.80,0.75
Kepler-1909 b,0,Transit,Kepler,0,2.39160991,0.030600,1.092,1.33000,0.000000,0.018920,0.69,0.66
Kepler-191 b,0,Transit,Kepler,0,9.93963200,0.087000,1.340,2.36000,0.000000,0.030010,0.79,0.81
Kepler-191 c,0,Transit,Kepler,0,17.73850600,0.128000,1.860,4.12000,0.000000,0.060550,0.79,0.81
Kepler-191 d,0,Transit,Kepler,0,5.94504102,0.059900,2.280,5.82000,0.000000,0.080020,0.80,0.84
Kepler-1910 b,0,Transit,Kepler,0,5.68876982,0.053600,1.184,1.78000,0.000000,0.024150,0.64,0.64
Kepler-1911 b,0,Transit,Kepler,0,5.99079990,0.063600,1.011,1.01000,0.000000,0.007230,0.97,0.95
Kepler-1912 b,0,Transit,Kepler,0,6.05921984,0.064600,1.357,2.41000,0.000000,0.015820,0.96,0.98
Kepler-1913 b,0,Transit,Kepler,0,14.19600010,0.120900,1.519,2.92000,0.000000,0.019620,1.08,1.17
Kepler-1914 b,0,Transit,Kepler,0,30.82789993,0.195400,2.943,8.97000,0.000000,0.064130,0.96,1.05
Kepler-1915 b,0,Transit,Kepler,0,13.83539963,0.114000,3.218,10.40000,0.000000,0.086710,1.06,1.03
Kepler-1916 b,0,Transit,Kepler,0,31.25429916,0.205300,2.618,7.35000,0.000000,0.043800,1.09,1.18
Kepler-1917 b,0,Transit,Kepler,0,12.90240002,0.103000,1.890,4.23000,0.000000,0.035440,0.79,0.88
Kepler-1918 b,0,Transit,Kepler,0,47.05640030,0.252400,2.298,5.89000,0.000000,0.092050,0.92,0.97
Kepler-1919 b,0,Transit,Kepler,0,37.88660049,0.210700,2.624,7.38000,0.000000,0.067220,0.82,0.87
Kepler-192 b,0,Transit,Kepler,0,9.92674600,0.090000,2.740,7.95000,0.000000,0.072550,1.01,0.94
Kepler-192 c,0,Transit,Kepler,0,21.22340000,0.150000,2.790,8.20000,0.000000,0.058290,1.01,0.94
Kepler-192 d,0,Transit,Kepler,0,6.47027579,0.066800,1.020,1.04000,0.000000,0.011690,0.94,0.94
Kepler-1920 b,0,Transit,Kepler,0,30.25410080,0.204300,2.954,9.03000,0.000000,0.057660,1.16,1.24
Kepler-1921 b,0,Transit,Kepler,0,20.03479958,0.155700,2.895,8.72000,0.000000,0.012440,2.00,1.25
Kepler-1922 b,0,Transit,Kepler,0,13.22259998,0.107700,2.291,5.86000,0.000000,0.026170,0.86,0.95
Kepler-1923 b,0,Transit,Kepler,0,52.60969925,0.284600,1.960,4.50000,0.000000,0.020370,1.29,1.11
Kepler-1924 b,0,Transit,Kepler,0,15.33170033,0.121600,2.654,7.53000,0.000000,0.017920,1.28,1.02
Kepler-1925 b,0,Transit,Kepler,0,46.71640015,0.258800,3.002,9.28000,0.000000,0.034550,1.09,1.06
Kepler-1926 b,0,Transit,Kepler,0,42.87770081,0.219700,2.315,5.97000,0.000000,0.106880,0.83,0.77
Kepler-1927 b,0,Transit,Kepler,0,73.75039673,0.385900,3.406,11.50000,0.000000,0.022990,2.48,1.41
Kepler-1928 b,0,Transit,Kepler,0,19.57780075,0.140900,2.146,5.25000,0.000000,0.043260,0.88,0.97
Kepler-1929 b,0,Transit,Kepler,0,59.36249924,0.298700,3.073,9.65000,0.000000,0.023360,1.47,1.01
Kepler-193 b,0,Transit,Kepler,0,11.38848000,0.106000,2.390,6.30000,0.000000,0.045710,1.15,1.14
Kepler-193 c,0,Transit,Kepler,0,50.69749400,0.286000,2.750,8.00000,0.000000,0.061090,1.15,1.14
Kepler-1930 b,0,Transit,Kepler,0,13.02680016,0.102500,1.530,2.95000,0.000000,0.035660,0.84,0.84
Kepler-1931 b,0,Transit,Kepler,0,38.57609940,0.235600,2.653,7.53000,0.000000,0.028210,1.22,1.17
Kepler-1932 b,0,Transit,Kepler,0,0.52417702,0.012300,1.515,2.91000,0.000000,0.023600,0.81,0.91
Kepler-1933 b,0,Transit,Kepler,0,4.94329023,0.056100,1.180,1.76000,0.000000,0.012620,1.01,0.96
Kepler-1934 b,0,Transit,Kepler,0,1.41975999,0.024500,0.913,0.70200,0.000000,0.005810,1.03,0.97
Kepler-1935 b,0,Transit,Kepler,0,3.95140004,0.046300,2.503,6.82000,0.000000,0.040570,0.90,0.84
Kepler-1936 b,0,Transit,Kepler,0,126.55699920,0.554800,3.166,10.20000,0.000000,0.035760,1.85,1.42
Kepler-1937 b,0,Transit,Kepler,0,9.68859959,0.094300,3.023,9.39000,0.000000,0.066610,1.20,1.19
Kepler-1938 b,0,Transit,Kepler,0,13.06260014,0.093800,1.828,4.00000,0.000000,0.046430,0.66,0.65
Kepler-1939 b,0,Transit,Kepler,0,2.79065990,0.033400,1.165,1.68000,0.000000,0.022390,0.60,0.65
Kepler-194 b,0,Transit,Kepler,0,2.09228100,0.032000,1.510,2.89000,0.000000,0.020760,1.02,1.09
Kepler-194 c,0,Transit,Kepler,0,17.30803200,0.131000,2.590,7.22000,0.000000,0.063300,1.02,1.09
Kepler-194 d,0,Transit,Kepler,0,52.81497300,0.275000,2.400,6.35000,0.000000,0.055370,1.02,1.09
Kepler-1940 b,0,Transit,Kepler,0,4.95061016,0.052500,1.547,3.01000,0.000000,0.030950,0.72,0.80
Kepler-1941 b,0,Transit,Kepler,0,31.33510017,0.205400,2.650,7.51000,0.000000,0.026490,1.14,1.18
Kepler-1942 b,0,Transit,Kepler,0,4.62604999,0.051600,2.117,5.13000,0.000000,0.034690,0.80,0.85
Kepler-1943 b,0,Transit,Kepler,0,4.85018015,0.057100,1.549,3.02000,0.000000,0.006450,0.97,1.05
Kepler-1944 b,0,Transit,Kepler,0,9.84257984,0.091800,2.760,8.05000,0.000000,0.062640,0.97,1.06
Kepler-1945 b,0,Transit,Kepler,0,6.08003998,0.059700,1.289,2.21000,0.000000,0.018400,0.80,0.77
Kepler-1946 b,0,Transit,Kepler,0,3.03519010,0.039400,2.488,6.75000,0.000000,0.069690,0.87,0.89
Kepler-1947 b,0,Transit,Kepler,0,6.96363020,0.071100,1.010,1.01000,0.000000,0.006810,1.69,0.98
Kepler-1948 b,0,Transit,Kepler,0,15.57129955,0.102200,1.033,1.09000,0.000000,0.017740,0.56,0.58
Kepler-1949 b,0,Transit,Kepler,0,2.20828009,0.035200,2.220,5.56000,0.000000,0.008790,1.45,1.19
Kepler-195 b,0,Transit,Kepler,0,8.30787200,0.077000,2.030,4.78000,0.000000,0.082380,0.78,0.84
Kepler-195 c,0,Transit,Kepler,0,34.09686300,0.197000,1.550,3.02000,0.000000,0.047270,0.78,0.84
Kepler-1950 b,0,Transit,Kepler,0,10.77690029,0.087100,1.527,2.95000,0.000000,0.015830,0.85,0.76
Kepler-1951 b,0,Transit,Kepler,0,20.65780067,0.143500,2.321,6.00000,0.000000,0.009820,1.31,0.92
Kepler-1952 b,0,Transit,Kepler,0,27.21080017,0.172400,1.239,2.07000,0.000000,0.009790,1.30,0.92
Kepler-1953 b,0,Transit,Kepler,0,6.24565983,0.060700,1.286,2.20000,0.000000,0.021200,0.71,0.79
Kepler-1954 b,0,Transit,Kepler,0,5.88343000,0.062500,1.802,3.90000,0.000000,0.021770,0.85,0.94
Kepler-1955 b,0,Transit,Kepler,0,14.26519966,0.117000,1.167,1.69000,0.000000,0.006630,1.29,1.05
Kepler-1956 b,0,Transit,Kepler,0,5.94371986,0.056300,1.089,1.32000,0.000000,0.030100,0.68,0.67
Kepler-1957 b,0,Transit,Kepler,0,2.18662000,0.029900,0.944,0.79000,0.000000,0.011780,0.77,0.74
Kepler-1958 b,0,Transit,Kepler,0,9.32861996,0.085600,2.051,4.86000,0.000000,0.035440,0.86,0.96
Kepler-1959 b,0,Transit,Kepler,0,6.38669014,0.061700,1.143,1.57000,0.000000,0.022960,0.81,0.77
Kepler-196 b,0,Transit,Kepler,0,20.73988600,0.138000,1.900,4.27000,0.000000,0.063000,0.78,0.85
Kepler-196 c,0,Transit,Kepler,0,47.42773700,0.240000,2.240,5.65000,0.000000,0.084990,0.78,0.85
Kepler-196 d,0,Transit,Kepler,0,122.08000180,0.448400,2.661,7.56000,0.000000,0.085480,0.77,0.81
Kepler-1960 b,0,Transit,Kepler,0,2.29794002,0.035400,1.307,2.26000,0.000000,0.008320,1.07,1.12
Kepler-1961 b,0,Transit,Kepler,0,5.60471010,0.058800,1.619,3.25000,0.000000,0.021000,0.78,0.87
Kepler-1962 b,0,Transit,Kepler,0,7.99145985,0.078300,1.215,1.95000,0.000000,0.014500,1.01,1.00
Kepler-1963 b,0,Transit,Kepler,0,1.96226001,0.029800,0.744,0.33700,0.000000,0.006830,0.98,0.92
Kepler-1964 b,0,Transit,Kepler,0,2.44082999,0.032200,1.781,3.83000,0.000000,0.050950,0.70,0.75
Kepler-1965 b,0,Transit,Kepler,0,41.86869812,0.230100,1.354,2.40000,0.000000,0.015070,0.84,0.93
Kepler-1966 b,0,Transit,Kepler,0,8.61742973,0.076300,1.105,1.39000,0.000000,0.015060,0.84,0.80
Kepler-1967 b,0,Transit,Kepler,0,7.28169012,0.073500,0.730,0.31500,0.000000,0.011160,1.81,1.00
Kepler-1968 b,0,Transit,Kepler,0,7.28109980,0.069600,1.500,2.86000,0.000000,0.033380,0.79,0.84
Kepler-1969 b,0,Transit,Kepler,0,6.64752007,0.071700,1.682,3.47000,0.000000,0.028930,1.01,1.11
Kepler-197 b,0,Transit,Kepler,0,5.59930800,0.060000,1.020,1.04000,0.020000,0.008480,1.12,0.86
Kepler-197 c,0,Transit,Kepler,0,10.34969500,0.090000,1.230,5.30000,0.080000,0.012520,1.12,0.86
Kepler-197 d,0,Transit,Kepler,0,15.67756300,0.119000,1.220,1.98000,0.030000,0.010440,1.12,0.86
Kepler-197 e,0,Transit,Kepler,0,25.20971500,0.164000,0.910,0.69300,0.380000,0.006210,1.12,0.86
Kepler-1972 b,0,Transit,Kepler,0,7.54425000,0.076300,0.802,2.02000,0.067000,0.001730,1.38,1.12
Kepler-1972 c,0,Transit,Kepler,0,11.32950000,0.104100,0.868,2.11000,0.043000,0.001710,1.38,1.12
Kepler-198 b,0,Transit,Kepler,0,17.79003700,0.131000,2.820,8.35000,0.000000,0.095170,0.94,0.97
Kepler-198 c,0,Transit,Kepler,0,49.56741600,0.259000,2.470,6.66000,0.000000,0.073070,0.94,0.97
Kepler-198 d,0,Transit,Kepler,0,1.31184443,0.022900,1.530,2.96000,0.000000,0.026280,0.93,0.97
Kepler-199 b,0,Transit,Kepler,0,23.63760400,0.158000,3.110,9.85000,0.000000,0.117130,0.97,0.96
Kepler-199 c,0,Transit,Kepler,0,67.09340800,0.316000,3.250,10.60000,0.000000,0.129390,0.97,0.96
Kepler-20 b,0,Transit,Kepler,0,3.69611525,0.046300,1.868,9.70000,0.030000,0.039670,0.96,0.95
Kepler-20 c,0,Transit,Kepler,0,10.85409089,0.094900,3.047,12.75000,0.160000,0.105100,0.96,0.95
Kepler-20 d,0,Transit,Kepler,0,77.61130017,0.350600,2.744,10.07000,0.000000,0.082750,0.96,0.95
Kepler-20 e,0,Transit,Kepler,0,6.09852281,0.063900,0.865,3.08000,0.000000,0.007480,0.96,0.95
Kepler-20 f,0,Transit,Kepler,0,19.57758478,0.139600,1.003,14.30000,0.000000,0.011560,0.96,0.95
Kepler-200 b,0,Transit,Kepler,0,8.59480500,0.080000,2.130,5.18000,0.000000,0.033650,0.94,0.98
Kepler-200 c,0,Transit,Kepler,0,10.22215700,0.090000,1.590,3.15000,0.000000,0.023820,0.94,0.98
Kepler-201 b,0,Transit,Kepler,0,25.67208300,0.175000,2.460,6.62000,0.000000,0.038710,1.23,1.18
Kepler-201 c,0,Transit,Kepler,0,151.88405800,0.573000,2.850,8.50000,0.000000,0.036060,1.23,1.18
Kepler-202 b,0,Transit,Kepler,0,4.06942700,0.045000,1.630,3.29000,0.000000,0.054910,0.67,0.68
Kepler-202 c,0,Transit,Kepler,0,16.28249300,0.113000,1.850,4.08000,0.000000,0.079260,0.67,0.68
Kepler-203 b,0,Transit,Kepler,0,3.16269700,0.043000,2.570,7.13000,0.000000,0.052610,1.11,1.00
Kepler-203 c,0,Transit,Kepler,0,5.37064700,0.061000,2.470,749.90000,0.000000,0.051940,1.11,1.00
Kepler-203 d,0,Transit,Kepler,0,11.32972000,0.100000,1.440,33.90000,0.000000,0.017430,1.11,1.00
Kepler-204 b,0,Transit,Kepler,0,14.40097400,0.117000,2.530,6.94000,0.000000,0.039640,1.24,1.03
Kepler-204 c,0,Transit,Kepler,0,25.66059300,0.173000,1.790,3.86000,0.000000,0.016920,1.24,1.03
Kepler-205 b,0,Transit,Kepler,0,2.75564000,0.032000,1.510,2.89000,0.000000,0.054640,0.55,0.59
Kepler-205 c,0,Transit,Kepler,0,20.30654600,0.122000,1.640,3.33000,0.000000,0.071090,0.55,0.59
Kepler-206 b,0,Transit,Kepler,0,7.78198700,0.078000,1.200,1.87000,0.000000,0.010690,1.19,1.05
Kepler-206 c,0,Transit,Kepler,0,13.13747100,0.111000,1.770,3.78000,0.000000,0.021280,1.19,1.05
Kepler-206 d,0,Transit,Kepler,0,23.44281000,0.163000,1.190,1.81000,0.000000,0.008500,1.19,1.05
Kepler-207 b,0,Transit,Kepler,0,1.61186500,0.029000,1.570,3.09000,0.000000,0.009560,1.59,1.04
Kepler-207 c,0,Transit,Kepler,0,3.07157100,0.044000,1.500,2.86000,0.000000,0.009080,1.59,1.04
Kepler-207 d,0,Transit,Kepler,0,5.86807500,0.068000,3.310,11.00000,0.000000,0.043560,1.59,1.04
Kepler-208 b,0,Transit,Kepler,0,4.22864000,0.054000,1.630,3.29000,0.000000,0.015000,1.31,1.16
Kepler-208 c,0,Transit,Kepler,0,7.46662300,0.079000,1.390,2.51000,0.000000,0.012090,1.31,1.16
Kepler-208 d,0,Transit,Kepler,0,11.13178600,0.103000,1.200,1.87000,0.000000,0.009550,1.31,1.16
Kepler-208 e,0,Transit,Kepler,0,16.25945800,0.132000,1.480,2.79000,0.000000,0.012950,1.31,1.16
Kepler-209 b,0,Transit,Kepler,0,16.08784500,0.122000,2.260,5.73000,0.000000,0.061250,0.94,0.93
Kepler-209 c,0,Transit,Kepler,0,41.74988200,0.231000,3.100,9.80000,0.000000,0.105540,0.94,0.93
Kepler-21 b,0,Transit,Kepler,0,2.78578000,0.042717,1.639,5.08000,0.020000,0.006217,1.90,1.41
Kepler-210 b,0,Transit,Kepler,0,2.45323400,0.032000,2.940,8.96000,0.000000,0.175190,0.65,0.77
Kepler-210 c,0,Transit,Kepler,0,7.97251300,0.070000,3.620,12.80000,0.000000,0.324500,0.65,0.77
Kepler-211 b,0,Transit,Kepler,0,4.13857500,0.048000,1.260,2.13000,0.000000,0.026770,0.82,0.90
Kepler-211 c,0,Transit,Kepler,0,6.04045000,0.062000,1.290,18.30000,0.000000,0.027320,0.82,0.90
Kepler-212 b,0,Transit,Kepler,0,16.25758200,0.133000,1.090,1.32000,0.000000,0.005970,1.46,1.17
Kepler-212 c,0,Transit,Kepler,0,31.80517400,0.207000,2.740,7.95000,0.000000,0.036060,1.46,1.17
Kepler-213 b,0,Transit,Kepler,0,2.46236000,0.036000,1.620,3.26000,0.000000,0.018010,1.20,1.07
Kepler-213 c,0,Transit,Kepler,0,4.82296200,0.057000,2.340,6.08000,0.000000,0.033210,1.20,1.07
Kepler-214 b,0,Transit,Kepler,0,15.66054400,0.130000,2.610,7.32000,0.000000,0.038410,1.35,1.11
Kepler-214 c,0,Transit,Kepler,0,28.77980000,0.194000,2.130,5.18000,0.000000,0.025320,1.35,1.11
Kepler-215 b,0,Transit,Kepler,0,9.36067200,0.084000,1.620,3.26000,0.000000,0.023650,1.03,0.94
Kepler-215 c,0,Transit,Kepler,0,14.66710800,0.113000,1.770,3.78000,0.000000,0.019810,1.03,0.94
Kepler-215 d,0,Transit,Kepler,0,30.86442300,0.185000,2.390,23.60000,0.000000,0.055130,1.03,0.94
Kepler-215 e,0,Transit,Kepler,0,68.16101000,0.314000,1.750,3.71000,0.000000,0.029560,1.03,0.94
Kepler-216 b,0,Transit,Kepler,0,7.69364100,0.079000,2.350,6.12000,0.000000,0.030360,1.26,1.11
Kepler-216 c,0,Transit,Kepler,0,17.40666900,0.136000,3.040,9.48000,0.000000,0.058180,1.26,1.11
Kepler-217 b,0,Transit,Kepler,0,5.37494300,0.065000,2.230,5.60000,0.000000,0.015440,1.80,1.14
Kepler-217 c,0,Transit,Kepler,0,8.58600400,0.089000,1.850,4.08000,0.000000,0.010210,1.80,1.14
Kepler-217 d,0,Transit,Kepler,0,3.88689525,0.050500,1.320,2.30000,0.000000,0.005830,1.76,1.37
Kepler-218 b,0,Transit,Kepler,0,3.61933700,0.046000,1.480,2.79000,0.000000,0.020660,1.06,1.02
Kepler-218 c,0,Transit,Kepler,0,44.69957600,0.248000,3.140,10.00000,0.000000,0.083770,1.06,1.02
Kepler-218 d,0,Transit,Kepler,0,124.52446470,0.486500,2.660,7.56000,0.000000,0.068990,1.02,1.01
Kepler-219 b,0,Transit,Kepler,0,4.58551200,0.057000,2.950,9.01000,0.000000,0.040120,1.49,1.17
Kepler-219 c,0,Transit,Kepler,0,22.71461300,0.165000,3.580,12.50000,0.000000,0.056860,1.49,1.17
Kepler-219 d,0,Transit,Kepler,0,47.90364500,0.272000,2.810,19.10000,0.000000,0.037690,1.49,1.17
Kepler-22 b,0,Transit,Kepler,0,289.86230000,0.849000,2.380,36.00000,0.000000,0.050190,0.98,0.97
Kepler-220 b,0,Transit,Kepler,0,4.15980700,0.046000,0.810,0.45700,0.000000,0.015920,0.67,0.65
Kepler-220 c,0,Transit,Kepler,0,9.03419900,0.076000,1.570,3.09000,0.000000,0.058410,0.67,0.65
Kepler-220 d,0,Transit,Kepler,0,28.12239700,0.163000,0.980,0.90400,0.000000,0.020750,0.67,0.65
Kepler-220 e,0,Transit,Kepler,0,45.90273300,0.226000,1.330,2.33000,0.000000,0.040290,0.67,0.65
Kepler-221 b,0,Transit,Kepler,0,2.79590600,0.037000,1.710,3.57000,0.000000,0.040280,0.82,0.82
Kepler-221 c,0,Transit,Kepler,0,5.69058600,0.059000,2.930,15.10000,0.000000,0.137200,0.82,0.82
Kepler-221 d,0,Transit,Kepler,0,10.04156000,0.087000,2.730,7.90000,0.000000,0.115530,0.82,0.82
Kepler-221 e,0,Transit,Kepler,0,18.36991700,0.130000,2.630,7.41000,0.000000,0.107560,0.82,0.82
Kepler-222 b,0,Transit,Kepler,0,3.93698100,0.048000,3.160,10.10000,0.000000,0.139820,0.87,0.88
Kepler-222 c,0,Transit,Kepler,0,10.08881000,0.091000,4.640,19.40000,0.000000,0.217580,0.87,0.88
Kepler-222 d,0,Transit,Kepler,0,28.08191200,0.180000,3.690,13.20000,0.000000,0.201660,0.87,0.88
Kepler-223 b,0,Transit,Kepler,0,7.38449000,0.075600,2.990,7.40000,0.078000,0.034980,1.72,1.12
Kepler-223 c,0,Transit,Kepler,0,9.84564000,0.091600,3.440,5.10000,0.150000,0.043670,1.72,1.12
Kepler-223 d,0,Transit,Kepler,0,14.78869000,0.120100,5.240,8.00000,0.037000,0.078180,1.72,1.12
Kepler-223 e,0,Transit,Kepler,0,19.72567000,0.145500,4.600,4.80000,0.051000,0.057790,1.72,1.12
Kepler-224 b,0,Transit,Kepler,0,3.13292400,0.038000,1.390,2.51000,0.000000,0.047970,0.68,0.82
Kepler-224 c,0,Transit,Kepler,0,5.92500300,0.058000,3.120,9.91000,0.000000,0.173610,0.68,0.82
Kepler-224 d,0,Transit,Kepler,0,11.34939300,0.089000,2.300,5.90000,0.000000,0.138990,0.68,0.82
Kepler-224 e,0,Transit,Kepler,0,18.64357700,0.124000,1.970,4.54000,0.000000,0.085250,0.68,0.82
Kepler-225 b,0,Transit,Kepler,0,6.73897500,0.056000,1.200,1.87000,0.000000,0.060130,0.48,0.59
Kepler-225 c,0,Transit,Kepler,0,18.79423400,0.111000,1.840,4.04000,0.000000,0.152900,0.48,0.59
Kepler-226 b,0,Transit,Kepler,0,3.94099700,0.047000,1.550,24.00000,0.000000,0.036330,0.80,0.91
Kepler-226 c,0,Transit,Kepler,0,5.34955500,0.058000,2.270,45.20000,0.000000,0.083100,0.80,0.91
Kepler-226 d,0,Transit,Kepler,0,8.10904400,0.076000,1.220,1.98000,0.000000,0.021740,0.80,0.91
Kepler-227 b,0,Transit,Kepler,0,9.48801500,0.090000,3.110,9.85000,0.000000,0.061580,1.09,0.92
Kepler-227 c,0,Transit,Kepler,0,54.41869400,0.290000,3.040,9.48000,0.000000,0.087480,1.09,0.92
Kepler-228 b,0,Transit,Kepler,0,2.56654600,0.038000,1.530,2.96000,0.000000,0.022650,1.01,0.95
Kepler-228 c,0,Transit,Kepler,0,4.13444400,0.052000,2.700,7.75000,0.000000,0.068600,1.01,0.95
Kepler-228 d,0,Transit,Kepler,0,11.09428600,0.101000,4.040,15.40000,0.000000,0.151750,1.01,0.95
Kepler-229 b,0,Transit,Kepler,0,6.25297200,0.062000,2.200,5.48000,0.000000,0.103690,0.73,0.80
Kepler-229 c,0,Transit,Kepler,0,16.06863800,0.117000,4.920,21.50000,0.000000,0.491430,0.73,0.80
Kepler-229 d,0,Transit,Kepler,0,41.19491200,0.220000,3.850,14.20000,0.000000,0.221390,0.73,0.80
Kepler-23 b,0,Transit,Kepler,0,7.10730000,0.075000,1.900,254.30000,0.060000,0.013100,1.52,1.11
Kepler-23 c,0,Transit,Kepler,0,10.74210000,0.099000,3.200,858.10000,0.020000,0.041520,1.52,1.11
Kepler-23 d,0,Transit,Kepler,0,15.27429900,0.124000,2.200,17.60000,0.080000,0.020670,1.55,1.10
Kepler-230 b,0,Transit,Kepler,0,32.62555500,0.191000,4.260,16.80000,0.000000,0.180480,0.82,0.84
Kepler-230 c,0,Transit,Kepler,0,91.77324200,0.380000,2.040,4.82000,0.000000,0.065200,0.82,0.84
Kepler-231 b,0,Transit,Kepler,0,10.06527500,0.074000,1.730,35.40000,0.000000,0.105330,0.49,0.58
Kepler-231 c,0,Transit,Kepler,0,19.27156600,0.114000,1.930,24.10000,0.000000,0.121980,0.49,0.58
Kepler-232 b,0,Transit,Kepler,0,4.43122200,0.054000,3.080,9.69000,0.000000,0.101090,0.97,0.97
Kepler-232 c,0,Transit,Kepler,0,11.37934900,0.101000,3.830,14.00000,0.000000,0.102350,0.97,0.97
Kepler-233 b,0,Transit,Kepler,0,8.47238200,0.077000,2.430,6.48000,0.000000,0.112350,0.76,0.85
Kepler-233 c,0,Transit,Kepler,0,60.41895500,0.287000,2.710,7.80000,0.000000,0.093130,0.76,0.85
Kepler-234 b,0,Transit,Kepler,0,2.71150600,0.040000,3.700,13.20000,0.000000,0.083750,1.11,1.11
Kepler-234 c,0,Transit,Kepler,0,7.21205000,0.077000,3.510,12.10000,0.000000,0.095040,1.11,1.11
Kepler-235 b,0,Transit,Kepler,0,3.34022200,0.037000,2.230,5.60000,0.000000,0.184400,0.55,0.58
Kepler-235 c,0,Transit,Kepler,0,7.82490400,0.065000,1.280,2.18000,0.000000,0.057000,0.55,0.58
Kepler-235 d,0,Transit,Kepler,0,20.06054800,0.122000,2.050,4.86000,0.000000,0.149470,0.55,0.58
Kepler-235 e,0,Transit,Kepler,0,46.18366900,0.213000,2.220,5.56000,0.000000,0.161900,0.55,0.58
Kepler-236 b,0,Transit,Kepler,0,8.29561100,0.065000,1.570,3.09000,0.000000,0.082430,0.51,0.60
Kepler-236 c,0,Transit,Kepler,0,23.96812700,0.132000,2.000,4.66000,0.000000,0.118230,0.51,0.60
Kepler-237 b,0,Transit,Kepler,0,4.71510600,0.050000,1.410,2.57000,0.000000,0.041750,0.72,0.70
Kepler-237 c,0,Transit,Kepler,0,8.10363600,0.071000,2.080,4.98000,0.000000,0.088790,0.72,0.70
Kepler-238 b,0,Transit,Kepler,0,2.09087600,0.034000,1.730,3.64000,0.000000,0.011590,1.43,1.06
Kepler-238 c,0,Transit,Kepler,0,6.15555700,0.069000,2.390,6.30000,0.000000,0.028500,1.43,1.06
Kepler-238 d,0,Transit,Kepler,0,13.23354900,0.115000,3.070,9.64000,0.000000,0.050460,1.43,1.06
Kepler-238 e,0,Transit,Kepler,0,23.65400000,0.165800,5.600,169.70000,0.000000,0.334180,0.96,1.06
Kepler-238 f,0,Transit,Kepler,0,50.44700000,0.274700,2.000,13.50000,0.000000,0.037030,0.96,1.06
Kepler-239 b,0,Transit,Kepler,0,11.76305100,0.095000,2.330,6.04000,0.000000,0.103730,0.76,0.76
Kepler-239 c,0,Transit,Kepler,0,56.22809800,0.268000,2.510,6.85000,0.000000,0.086270,0.76,0.76
Kepler-24 b,0,Transit,Kepler,0,8.14530000,0.080000,2.400,508.50000,0.000000,0.049650,1.07,1.03
Kepler-24 c,0,Transit,Kepler,0,12.33350000,0.106000,2.800,508.50000,0.000000,0.056660,1.07,1.03
Kepler-24 d,0,Transit,Kepler,0,4.24438400,0.051000,1.670,3.43000,0.000000,0.020170,1.29,0.98
Kepler-24 e,0,Transit,Kepler,0,18.99835500,0.138000,2.780,8.15000,0.000000,0.046830,1.29,0.98
Kepler-240 b,0,Transit,Kepler,0,4.14449500,0.048000,1.370,2.45000,0.000000,0.039180,0.74,0.75
Kepler-240 c,0,Transit,Kepler,0,7.95352800,0.074000,2.200,102.30000,0.000000,0.096160,0.74,0.75
Kepler-241 b,0,Transit,Kepler,0,12.71809200,0.094000,2.330,6.04000,0.000000,0.114940,0.67,0.67
Kepler-241 c,0,Transit,Kepler,0,36.06597800,0.189000,2.570,7.13000,0.000000,0.156380,0.67,0.67
Kepler-242 b,0,Transit,Kepler,0,8.20395000,0.075000,2.610,7.32000,0.000000,0.107830,0.85,0.81
Kepler-242 c,0,Transit,Kepler,0,14.49648100,0.109000,2.000,4.66000,0.000000,0.065710,0.85,0.81
Kepler-243 b,0,Transit,Kepler,0,5.71544200,0.062000,2.450,6.57000,0.000000,0.090810,0.84,0.83
Kepler-243 c,0,Transit,Kepler,0,20.02621800,0.142000,1.990,4.62000,0.000000,0.042120,0.84,0.83
Kepler-244 b,0,Transit,Kepler,0,4.31179200,0.050000,2.760,8.05000,0.000000,0.115400,0.80,0.96
Kepler-244 c,0,Transit,Kepler,0,9.76729200,0.087000,2.050,4.86000,0.000000,0.056910,0.80,0.96
